"","Country","Strategy_id","Strategy","Sector","Direct_Jobs","Indirect_Jobs","Total_Jobs","Total_Jobs_distribution","ssp_sector","ssp_transformation_name"
"8578","MAR",4002,"IPPU: Reduce cement clinker","Transport Equipment",0,0.0334,0.0334,0.0053,"IPPU"," Reduce cement clinker"
"8579","MAR",4002,"IPPU: Reduce cement clinker","Wholesale Trade",0,0.4538,0.4538,0.0723,"IPPU"," Reduce cement clinker"
"8580","MAR",4002,"IPPU: Reduce cement clinker","Wood and Paper",0,0.1177,0.1177,0.0188,"IPPU"," Reduce cement clinker"
"8581","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Agriculture",0,0.028,0.028,0.0036,"IPPU"," Reduce fluorinated gasses bundle"
"8582","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Construction",1.7876,0.044,1.8316,0.2323,"IPPU"," Reduce fluorinated gasses bundle"
"8583","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Education, Health and Other Services",0,0.0277,0.0277,0.0035,"IPPU"," Reduce fluorinated gasses bundle"
"8584","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Electrical and Machinery",3.1648,0.0528,3.2176,0.4081,"IPPU"," Reduce fluorinated gasses bundle"
"8585","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Electricity, Gas and Water",0,0.1002,0.1002,0.0127,"IPPU"," Reduce fluorinated gasses bundle"
"8586","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Financial Intermediation and Business Activities",0,0.5472,0.5472,0.0694,"IPPU"," Reduce fluorinated gasses bundle"
"8587","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Fishing",0,6e-04,6e-04,1e-04,"IPPU"," Reduce fluorinated gasses bundle"
"8588","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Food & Beverages",0,0.0014,0.0014,2e-04,"IPPU"," Reduce fluorinated gasses bundle"
"8589","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Hotels and Restaurants",0,0.025,0.025,0.0032,"IPPU"," Reduce fluorinated gasses bundle"
"8590","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Maintenance and Repair",0,0.0148,0.0148,0.0019,"IPPU"," Reduce fluorinated gasses bundle"
"8591","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Metal Products",0,0.4784,0.4784,0.0607,"IPPU"," Reduce fluorinated gasses bundle"
"8592","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Mining and Quarrying",0,0.0139,0.0139,0.0018,"IPPU"," Reduce fluorinated gasses bundle"
"8593","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Other Manufacturing",0,0.0427,0.0427,0.0054,"IPPU"," Reduce fluorinated gasses bundle"
"8594","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Others",0,0.0078,0.0078,0.001,"IPPU"," Reduce fluorinated gasses bundle"
"8595","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Petroleum, Chemical and Non-Metallic Mineral Products",0.0621,0.2466,0.3086,0.0391,"IPPU"," Reduce fluorinated gasses bundle"
"8596","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Post and Telecommunications",0,0.1362,0.1362,0.0173,"IPPU"," Reduce fluorinated gasses bundle"
"8597","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Private Households",0,0,0,0,"IPPU"," Reduce fluorinated gasses bundle"
"8598","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Public Administration",0,0.0017,0.0017,2e-04,"IPPU"," Reduce fluorinated gasses bundle"
"8599","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Re-export & Re-import",0,0,0,0,"IPPU"," Reduce fluorinated gasses bundle"
"8600","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Recycling",0,0.0015,0.0015,2e-04,"IPPU"," Reduce fluorinated gasses bundle"
"8601","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Retail Trade",0,0.1324,0.1324,0.0168,"IPPU"," Reduce fluorinated gasses bundle"
"8602","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Textiles and Wearing Apparel",0,0.0019,0.0019,2e-04,"IPPU"," Reduce fluorinated gasses bundle"
"8603","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Transport",0,0.1595,0.1595,0.0202,"IPPU"," Reduce fluorinated gasses bundle"
"8604","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Transport Equipment",0,0.0569,0.0569,0.0072,"IPPU"," Reduce fluorinated gasses bundle"
"8605","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Wholesale Trade",0,0.6068,0.6068,0.077,"IPPU"," Reduce fluorinated gasses bundle"
"8606","MAR",4003,"IPPU: Reduce fluorinated gasses bundle","Wood and Paper",0,0.1413,0.1413,0.0179,"IPPU"," Reduce fluorinated gasses bundle"
"8607","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Agriculture",0,0.0281,0.0281,0.0036,"IPPU"," Reduce Nitrous Oxide emissions"
"8608","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Construction",1.726,0.0453,1.7712,0.2272,"IPPU"," Reduce Nitrous Oxide emissions"
"8609","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Education, Health and Other Services",0,0.0277,0.0277,0.0036,"IPPU"," Reduce Nitrous Oxide emissions"
"8610","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Electrical and Machinery",3.073,0.0527,3.1257,0.401,"IPPU"," Reduce Nitrous Oxide emissions"
"8611","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Electricity, Gas and Water",0,0.1031,0.1031,0.0132,"IPPU"," Reduce Nitrous Oxide emissions"
"8612","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Financial Intermediation and Business Activities",0,0.5455,0.5455,0.07,"IPPU"," Reduce Nitrous Oxide emissions"
"8613","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Fishing",0,7e-04,7e-04,1e-04,"IPPU"," Reduce Nitrous Oxide emissions"
"8614","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Food & Beverages",0,0.0014,0.0014,2e-04,"IPPU"," Reduce Nitrous Oxide emissions"
"8615","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Hotels and Restaurants",0,0.025,0.025,0.0032,"IPPU"," Reduce Nitrous Oxide emissions"
"8616","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Maintenance and Repair",0,0.0146,0.0146,0.0019,"IPPU"," Reduce Nitrous Oxide emissions"
"8617","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Metal Products",0,0.4667,0.4667,0.0599,"IPPU"," Reduce Nitrous Oxide emissions"
"8618","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Mining and Quarrying",0,0.0153,0.0153,0.002,"IPPU"," Reduce Nitrous Oxide emissions"
"8619","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Other Manufacturing",0,0.0417,0.0417,0.0054,"IPPU"," Reduce Nitrous Oxide emissions"
"8620","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Others",0,0.0077,0.0077,0.001,"IPPU"," Reduce Nitrous Oxide emissions"
"8621","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Petroleum, Chemical and Non-Metallic Mineral Products",0.1552,0.2389,0.394,0.0505,"IPPU"," Reduce Nitrous Oxide emissions"
"8622","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Post and Telecommunications",0,0.134,0.134,0.0172,"IPPU"," Reduce Nitrous Oxide emissions"
"8623","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Private Households",0,0,0,0,"IPPU"," Reduce Nitrous Oxide emissions"
"8624","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Public Administration",0,0.0017,0.0017,2e-04,"IPPU"," Reduce Nitrous Oxide emissions"
"8625","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Re-export & Re-import",0,0,0,0,"IPPU"," Reduce Nitrous Oxide emissions"
"8626","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Recycling",0,0.0015,0.0015,2e-04,"IPPU"," Reduce Nitrous Oxide emissions"
"8627","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Retail Trade",0,0.1294,0.1294,0.0166,"IPPU"," Reduce Nitrous Oxide emissions"
"8628","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Textiles and Wearing Apparel",0,0.0019,0.0019,2e-04,"IPPU"," Reduce Nitrous Oxide emissions"
"8629","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Transport",0,0.1599,0.1599,0.0205,"IPPU"," Reduce Nitrous Oxide emissions"
"8630","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Transport Equipment",0,0.0557,0.0557,0.0071,"IPPU"," Reduce Nitrous Oxide emissions"
"8631","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Wholesale Trade",0,0.6013,0.6013,0.0771,"IPPU"," Reduce Nitrous Oxide emissions"
"8632","MAR",4004,"IPPU: Reduce Nitrous Oxide emissions","Wood and Paper",0,0.1406,0.1406,0.018,"IPPU"," Reduce Nitrous Oxide emissions"
"8633","MAR",4005,"IPPU: Reduce other fluorinated compounds","Agriculture",0,0.028,0.028,0.0036,"IPPU"," Reduce other fluorinated compounds"
"8634","MAR",4005,"IPPU: Reduce other fluorinated compounds","Construction",1.7876,0.044,1.8316,0.2323,"IPPU"," Reduce other fluorinated compounds"
"8635","MAR",4005,"IPPU: Reduce other fluorinated compounds","Education, Health and Other Services",0,0.0277,0.0277,0.0035,"IPPU"," Reduce other fluorinated compounds"
"8636","MAR",4005,"IPPU: Reduce other fluorinated compounds","Electrical and Machinery",3.1648,0.0528,3.2176,0.4081,"IPPU"," Reduce other fluorinated compounds"
"8637","MAR",4005,"IPPU: Reduce other fluorinated compounds","Electricity, Gas and Water",0,0.1002,0.1002,0.0127,"IPPU"," Reduce other fluorinated compounds"
"8638","MAR",4005,"IPPU: Reduce other fluorinated compounds","Financial Intermediation and Business Activities",0,0.5472,0.5472,0.0694,"IPPU"," Reduce other fluorinated compounds"
"8639","MAR",4005,"IPPU: Reduce other fluorinated compounds","Fishing",0,6e-04,6e-04,1e-04,"IPPU"," Reduce other fluorinated compounds"
"8640","MAR",4005,"IPPU: Reduce other fluorinated compounds","Food & Beverages",0,0.0014,0.0014,2e-04,"IPPU"," Reduce other fluorinated compounds"
"8641","MAR",4005,"IPPU: Reduce other fluorinated compounds","Hotels and Restaurants",0,0.025,0.025,0.0032,"IPPU"," Reduce other fluorinated compounds"
"8642","MAR",4005,"IPPU: Reduce other fluorinated compounds","Maintenance and Repair",0,0.0148,0.0148,0.0019,"IPPU"," Reduce other fluorinated compounds"
"8643","MAR",4005,"IPPU: Reduce other fluorinated compounds","Metal Products",0,0.4784,0.4784,0.0607,"IPPU"," Reduce other fluorinated compounds"
"8644","MAR",4005,"IPPU: Reduce other fluorinated compounds","Mining and Quarrying",0,0.0139,0.0139,0.0018,"IPPU"," Reduce other fluorinated compounds"
"8645","MAR",4005,"IPPU: Reduce other fluorinated compounds","Other Manufacturing",0,0.0427,0.0427,0.0054,"IPPU"," Reduce other fluorinated compounds"
"8646","MAR",4005,"IPPU: Reduce other fluorinated compounds","Others",0,0.0078,0.0078,0.001,"IPPU"," Reduce other fluorinated compounds"
"8647","MAR",4005,"IPPU: Reduce other fluorinated compounds","Petroleum, Chemical and Non-Metallic Mineral Products",0.0621,0.2466,0.3086,0.0391,"IPPU"," Reduce other fluorinated compounds"
"8648","MAR",4005,"IPPU: Reduce other fluorinated compounds","Post and Telecommunications",0,0.1362,0.1362,0.0173,"IPPU"," Reduce other fluorinated compounds"
"8649","MAR",4005,"IPPU: Reduce other fluorinated compounds","Private Households",0,0,0,0,"IPPU"," Reduce other fluorinated compounds"
"8650","MAR",4005,"IPPU: Reduce other fluorinated compounds","Public Administration",0,0.0017,0.0017,2e-04,"IPPU"," Reduce other fluorinated compounds"
"8651","MAR",4005,"IPPU: Reduce other fluorinated compounds","Re-export & Re-import",0,0,0,0,"IPPU"," Reduce other fluorinated compounds"
"8652","MAR",4005,"IPPU: Reduce other fluorinated compounds","Recycling",0,0.0015,0.0015,2e-04,"IPPU"," Reduce other fluorinated compounds"
"8653","MAR",4005,"IPPU: Reduce other fluorinated compounds","Retail Trade",0,0.1324,0.1324,0.0168,"IPPU"," Reduce other fluorinated compounds"
"8654","MAR",4005,"IPPU: Reduce other fluorinated compounds","Textiles and Wearing Apparel",0,0.0019,0.0019,2e-04,"IPPU"," Reduce other fluorinated compounds"
"8655","MAR",4005,"IPPU: Reduce other fluorinated compounds","Transport",0,0.1595,0.1595,0.0202,"IPPU"," Reduce other fluorinated compounds"
"8656","MAR",4005,"IPPU: Reduce other fluorinated compounds","Transport Equipment",0,0.0569,0.0569,0.0072,"IPPU"," Reduce other fluorinated compounds"
"8657","MAR",4005,"IPPU: Reduce other fluorinated compounds","Wholesale Trade",0,0.6068,0.6068,0.077,"IPPU"," Reduce other fluorinated compounds"
"8658","MAR",4005,"IPPU: Reduce other fluorinated compounds","Wood and Paper",0,0.1413,0.1413,0.0179,"IPPU"," Reduce other fluorinated compounds"
"8659","MAR",4006,"IPPU: Reduce use of HFCs","Agriculture",0,0.028,0.028,0.0036,"IPPU"," Reduce use of HFCs"
"8660","MAR",4006,"IPPU: Reduce use of HFCs","Construction",1.7876,0.044,1.8316,0.2323,"IPPU"," Reduce use of HFCs"
"8661","MAR",4006,"IPPU: Reduce use of HFCs","Education, Health and Other Services",0,0.0277,0.0277,0.0035,"IPPU"," Reduce use of HFCs"
"8662","MAR",4006,"IPPU: Reduce use of HFCs","Electrical and Machinery",3.1648,0.0528,3.2176,0.4081,"IPPU"," Reduce use of HFCs"
"8663","MAR",4006,"IPPU: Reduce use of HFCs","Electricity, Gas and Water",0,0.1002,0.1002,0.0127,"IPPU"," Reduce use of HFCs"
"8664","MAR",4006,"IPPU: Reduce use of HFCs","Financial Intermediation and Business Activities",0,0.5472,0.5472,0.0694,"IPPU"," Reduce use of HFCs"
"8665","MAR",4006,"IPPU: Reduce use of HFCs","Fishing",0,6e-04,6e-04,1e-04,"IPPU"," Reduce use of HFCs"
"8666","MAR",4006,"IPPU: Reduce use of HFCs","Food & Beverages",0,0.0014,0.0014,2e-04,"IPPU"," Reduce use of HFCs"
"8667","MAR",4006,"IPPU: Reduce use of HFCs","Hotels and Restaurants",0,0.025,0.025,0.0032,"IPPU"," Reduce use of HFCs"
"8668","MAR",4006,"IPPU: Reduce use of HFCs","Maintenance and Repair",0,0.0148,0.0148,0.0019,"IPPU"," Reduce use of HFCs"
"8669","MAR",4006,"IPPU: Reduce use of HFCs","Metal Products",0,0.4784,0.4784,0.0607,"IPPU"," Reduce use of HFCs"
"8670","MAR",4006,"IPPU: Reduce use of HFCs","Mining and Quarrying",0,0.0139,0.0139,0.0018,"IPPU"," Reduce use of HFCs"
"8671","MAR",4006,"IPPU: Reduce use of HFCs","Other Manufacturing",0,0.0427,0.0427,0.0054,"IPPU"," Reduce use of HFCs"
"8672","MAR",4006,"IPPU: Reduce use of HFCs","Others",0,0.0078,0.0078,0.001,"IPPU"," Reduce use of HFCs"
"8673","MAR",4006,"IPPU: Reduce use of HFCs","Petroleum, Chemical and Non-Metallic Mineral Products",0.0621,0.2466,0.3086,0.0391,"IPPU"," Reduce use of HFCs"
"8674","MAR",4006,"IPPU: Reduce use of HFCs","Post and Telecommunications",0,0.1362,0.1362,0.0173,"IPPU"," Reduce use of HFCs"
"8675","MAR",4006,"IPPU: Reduce use of HFCs","Private Households",0,0,0,0,"IPPU"," Reduce use of HFCs"
"8676","MAR",4006,"IPPU: Reduce use of HFCs","Public Administration",0,0.0017,0.0017,2e-04,"IPPU"," Reduce use of HFCs"
"8677","MAR",4006,"IPPU: Reduce use of HFCs","Re-export & Re-import",0,0,0,0,"IPPU"," Reduce use of HFCs"
"8678","MAR",4006,"IPPU: Reduce use of HFCs","Recycling",0,0.0015,0.0015,2e-04,"IPPU"," Reduce use of HFCs"
"8679","MAR",4006,"IPPU: Reduce use of HFCs","Retail Trade",0,0.1324,0.1324,0.0168,"IPPU"," Reduce use of HFCs"
"8680","MAR",4006,"IPPU: Reduce use of HFCs","Textiles and Wearing Apparel",0,0.0019,0.0019,2e-04,"IPPU"," Reduce use of HFCs"
"8681","MAR",4006,"IPPU: Reduce use of HFCs","Transport",0,0.1595,0.1595,0.0202,"IPPU"," Reduce use of HFCs"
"8682","MAR",4006,"IPPU: Reduce use of HFCs","Transport Equipment",0,0.0569,0.0569,0.0072,"IPPU"," Reduce use of HFCs"
"8683","MAR",4006,"IPPU: Reduce use of HFCs","Wholesale Trade",0,0.6068,0.6068,0.077,"IPPU"," Reduce use of HFCs"
"8684","MAR",4006,"IPPU: Reduce use of HFCs","Wood and Paper",0,0.1413,0.1413,0.0179,"IPPU"," Reduce use of HFCs"
"8685","MAR",4007,"IPPU: Reduce use of PFCs","Agriculture",0,0.028,0.028,0.0036,"IPPU"," Reduce use of PFCs"
"8686","MAR",4007,"IPPU: Reduce use of PFCs","Construction",1.7876,0.044,1.8316,0.2323,"IPPU"," Reduce use of PFCs"
"8687","MAR",4007,"IPPU: Reduce use of PFCs","Education, Health and Other Services",0,0.0277,0.0277,0.0035,"IPPU"," Reduce use of PFCs"
"8688","MAR",4007,"IPPU: Reduce use of PFCs","Electrical and Machinery",3.1648,0.0528,3.2176,0.4081,"IPPU"," Reduce use of PFCs"
"8689","MAR",4007,"IPPU: Reduce use of PFCs","Electricity, Gas and Water",0,0.1002,0.1002,0.0127,"IPPU"," Reduce use of PFCs"
"8690","MAR",4007,"IPPU: Reduce use of PFCs","Financial Intermediation and Business Activities",0,0.5472,0.5472,0.0694,"IPPU"," Reduce use of PFCs"
"8691","MAR",4007,"IPPU: Reduce use of PFCs","Fishing",0,6e-04,6e-04,1e-04,"IPPU"," Reduce use of PFCs"
"8692","MAR",4007,"IPPU: Reduce use of PFCs","Food & Beverages",0,0.0014,0.0014,2e-04,"IPPU"," Reduce use of PFCs"
"8693","MAR",4007,"IPPU: Reduce use of PFCs","Hotels and Restaurants",0,0.025,0.025,0.0032,"IPPU"," Reduce use of PFCs"
"8694","MAR",4007,"IPPU: Reduce use of PFCs","Maintenance and Repair",0,0.0148,0.0148,0.0019,"IPPU"," Reduce use of PFCs"
