strategy,main_country,country,investment_kUSD,demand_kUSD,output_kUSD,jobs,jobs_per_M_investment,jobs_per_M_output
Strategy_1004_UGA,UGA,MEX,0.0,0.4522281105700373,3.397719279181924,0.03306235278284127,0.0,9.730748795351262
Strategy_1004_UGA,UGA,UGA,1000.0000000000009,272.7034856909007,346.7166814639429,104.08772719368173,104.08772719368163,300.2097469155271
Strategy_1005_BGR,BGR,ROW,0.0,682.7949744013403,1931.3097032411451,28.318166949641743,0.0,14.662675231278488
Strategy_1005_BGR,BGR,BGR,1000.0000000000011,305.34240362813625,506.58926961824807,6.433890185657733,6.4338901856577255,12.700407552071008
Strategy_1005_BGR,BGR,BLZ,0.0,0.001196548415751713,0.01781984683335508,0.0003674566162535862,0.0,20.620638307944553
Strategy_1005_BGR,BGR,EGY,0.0,4.998715988564086,8.127343409676989,2.218833359149233,0.0,273.0084416646322
Strategy_1005_BGR,BGR,LBY,0.0,0.0007968063118362365,1.2254828063808176,0.008083344765234451,0.0,6.596049102562897
Strategy_1005_BGR,BGR,MAR,0.0,0.9148259949300935,3.1574001700350465,0.06230005987223255,0.0,19.731442489768735
Strategy_1005_BGR,BGR,MEX,0.0,4.612633006760719,10.847613686156379,0.13122480553326685,0.0,12.09711272265666
Strategy_1005_BGR,BGR,UGA,0.0,1.3344536255420878,1.4978611954328935,2.9679893498347125,0.0,1981.4849058673562
Strategy_1005_BLZ,BLZ,ROW,0.0,505.2936358636187,1611.64874562475,19.193194501571178,0.0,11.909043179338065
